Chr	Start	End	Target	Score
chr1	35734601	35736601	ENST00000373471	0.671
chr1	35734601	35736601	ENST00000456186	0.848
chr1	35734601	35736601	ENST00000357429	0.889
chr1	35763401	35765401	ENST00000484310	0.819
chr1	35763401	35765401	ENST00000339083	0.947
chr1	35763401	35765401	ENST00000421610	0.813
chr1	35829401	35831401	ENST00000357429	0.63
chr1	35829401	35831401	ENST00000396211	0.669
chr1	35829401	35831401	ENST00000518188	0.685
chr1	35926801	35928801	ENST00000300417	0.924
chr1	35926801	35928801	ENST00000396211	0.866
chr1	35926801	35928801	ENST00000357105	0.833
chr1	35971801	35973801	ENST00000426801	0.828
chr1	35971801	35973801	ENST00000471898	0.801
chr1	35971801	35973801	ENST00000415005	0.803
chr1	36004001	36006001	ENST00000468254	0.953
chr1	36004001	36006001	ENST00000396211	0.908
chr1	36004001	36006001	ENST00000540403	0.953
chr1	36042401	36044401	ENST00000378459	0.866
chr1	36042401	36044401	ENST00000394821	0.926
chr1	36042401	36044401	ENST00000493118	0.85
chr1	36102601	36104601	ENST00000396211	0.661
chr1	36102601	36104601	ENST00000490551	0.946
chr1	36102601	36104601	ENST00000527428	0.935
chr1	36105401	36107401	ENST00000485692	0.707
chr1	36105401	36107401	ENST00000512782	0.734
chr1	36105401	36107401	ENST00000294008	0.802
chr1	36183201	36185201	ENST00000357429	0.919
chr1	36183201	36185201	ENST00000396211	0.774
chr1	36183201	36185201	ENST00000393491	0.919
chr1	36234001	36236001	ENST00000394821	0.858
chr1	36234001	36236001	ENST00000493118	0.794
chr1	36234001	36236001	ENST00000509662	0.903
chr1	36262201	36264201	ENST00000495408	0.809
chr1	36262201	36264201	ENST00000440620	0.807
chr1	36262201	36264201	ENST00000493118	0.891
chr1	36273801	36275801	ENST00000527428	0.902
chr1	36273801	36275801	ENSTR0000462195	0.84
chr1	36273801	36275801	ENST00000423134	0.891
chr1	36348601	36350601	ENST00000490551	0.812
chr1	36348601	36350601	ENSTR0000462195	0.906
chr1	36348601	36350601	ENST00000471898	0.868
chr1	36351801	36353801	ENSTR0000462195	0.819
chr1	36351801	36353801	ENST00000475036	0.862
chr1	36351801	36353801	ENST00000423134	0.816
chr1	36359201	36361201	ENST00000509207	0.829
chr1	36359201	36361201	ENST00000400473	0.873
chr1	36359201	36361201	ENST00000393491	0.82
chr1	36396601	36398601	ENST00000538644	0.676
chr1	36396601	36398601	ENST00000475036	0.76
chr1	36396601	36398601	ENST00000294008	0.634
chr1	36488201	36490201	ENST00000435434	0.725
chr1	36488201	36490201	ENST00000476899	0.864
chr1	36488201	36490201	ENST00000450019	0.904
chr1	36554201	36556201	ENST00000393491	0.955
chr1	36554201	36556201	ENST00000257770	0.899
chr1	36554201	36556201	ENST00000423134	0.936
chr1	36608401	36610401	ENST00000494992	0.997
chr1	36608401	36610401	ENST00000374609	1
chr1	36608401	36610401	ENST00000375473	0.993
chr1	36608401	36610401	ENST00000510512	0.993
chr1	36613801	36615801	ENST00000393491	0.881
chr1	36613801	36615801	ENST00000384769	0.871
chr1	36613801	36615801	ENST00000509662	0.9
chr1	36625801	36627801	ENST00000393491	0.93
chr1	36625801	36627801	ENST00000464381	0.966
chr1	36625801	36627801	ENST00000415005	0.95
chr1	36690001	36692001	ENST00000393491	0.77
chr1	36690001	36692001	ENST00000509662	0.837
chr1	36690001	36692001	ENST00000441327	0.816
chr1	36721601	36723601	ENST00000384769	0.739
chr1	36721601	36723601	ENST00000423134	0.632
chr1	36721601	36723601	ENST00000441327	0.724
chr1	36772401	36774401	ENST00000470454	0.943
chr1	36772401	36774401	ENST00000425814	0.957
chr1	36772401	36774401	ENST00000489841	0.843
chr1	36772401	36774401	ENST00000424804	0.843
chr1	36814001	36816001	ENST00000464381	0.824
chr1	36814001	36816001	ENST00000483591	0.824
chr1	36814001	36816001	ENST00000375530	0.881
chr1	36839201	36841201	ENST00000423134	0.888
chr1	36839201	36841201	ENST00000467164	0.938
chr1	36839201	36841201	ENST00000421425	0.826
chr1	36842401	36844401	ENST00000415005	0.919
chr1	36842401	36844401	ENST00000487173	0.777
chr1	36842401	36844401	ENST00000417082	0.908
chr1	36849601	36851601	ENST00000509662	0.772
chr1	36849601	36851601	ENST00000421425	0.782
chr1	36849601	36851601	ENST00000471142	0.923
chr1	36854601	36856601	ENST00000483591	0.976
chr1	36854601	36856601	ENST00000487173	0.996
chr1	36854601	36856601	ENST00000417082	0.988
chr1	36862001	36864001	ENST00000417082	0.921
chr1	36862001	36864001	ENST00000421425	0.996
chr1	36862001	36864001	ENST00000471142	0.976
chr1	36928601	36930601	ENST00000535296	0.934
chr1	36928601	36930601	ENST00000433715	0.931
chr1	36928601	36930601	ENST00000468417	0.901
chr1	37754201	37756201	ENST00000357105	0.859
chr1	37754201	37756201	23725	0.822
chr1	37754201	37756201	ENST00000450217	0.769
chr1	37757801	37759801	ENST00000357105	0.803
chr1	37757801	37759801	ENST00000374752	0.804
chr1	37757801	37759801	ENST00000365475	0.908
chr1	37943001	37945001	ENST00000435896	0.985
chr1	37943001	37945001	ENST00000378915	0.987
chr1	37943001	37945001	ENST00000496318	0.951
chr1	37972801	37974801	ENST00000435896	0.926
chr1	37972801	37974801	ENST00000365475	0.922
chr1	37972801	37974801	ENST00000537558	0.94
chr1	37978201	37980201	ENST00000445631	0.848
chr1	37978201	37980201	ENST00000542373	0.682
chr1	37978201	37980201	ENST00000320699	0.879
chr1	38018001	38020001	ENST00000365475	0.851
chr1	38018001	38020001	ENST00000537099	0.975
chr1	38018001	38020001	ENST00000498363	0.932
chr1	38060001	38062001	ENST00000320699	0.709
chr1	38060001	38062001	ENST00000498363	0.847
chr1	38060001	38062001	ENST00000432818	0.774
chr1	38140601	38142601	ENST00000534708	0.84
chr1	38140601	38142601	ENST00000320699	0.9
chr1	38140601	38142601	ENST00000506546	0.788
chr1	38154001	38156001	ENST00000475239	0.715
chr1	38154001	38156001	ENST00000390511	0.74
chr1	38154001	38156001	ENST00000465441	0.903
chr1	38163401	38165401	ENST00000475239	0.958
chr1	38163401	38165401	ENST00000390511	0.785
chr1	38163401	38165401	ENST00000337363	0.877
chr1	38311401	38313401	ENST00000511805	0.86
chr1	38311401	38313401	ENST00000367962	0.946
chr1	38311401	38313401	ENST00000518161	0.822
chr1	38323601	38325601	ENST00000432702	0.798
chr1	38323601	38325601	ENST00000511805	0.733
chr1	38323601	38325601	ENSTR0000244174	0.869
chr1	38366401	38368401	ENST00000542373	0.768
chr1	38366401	38368401	ENST00000476799	0.849
chr1	38366401	38368401	ENST00000482876	0.719
chr1	38387801	38389801	ENST00000511805	0.931
chr1	38387801	38389801	ENST00000445864	0.94
chr1	38387801	38389801	ENST00000506347	0.779
chr1	38391001	38393001	ENST00000367962	0.665
chr1	38391001	38393001	ENST00000445864	0.674
chr1	38391001	38393001	ENST00000409689	0.731
chr1	38395601	38397601	ENST00000432818	0.756
chr1	38395601	38397601	ENST00000506546	0.897
chr1	38395601	38397601	ENST00000403888	0.849
chr1	38411201	38413201	ENST00000394204	0.893
chr1	38411201	38413201	ENST00000495172	0.868
chr1	38411201	38413201	ENST00000523075	0.877
chr1	38454001	38456001	ENST00000536227	0.688
chr1	38454001	38456001	ENST00000506347	0.755
chr1	38454001	38456001	ENST00000447108	0.701
chr1	38469201	38471201	ENST00000439217	0.897
chr1	38469201	38471201	ENST00000413633	0.863
chr1	38469201	38471201	ENST00000367962	0.842
chr1	38477801	38479801	ENST00000493692	0.834
chr1	38477801	38479801	ENST00000403888	0.812
chr1	38477801	38479801	ENST00000371016	0.905
chr1	38495001	38497001	ENSTR0000244174	0.858
chr1	38495001	38497001	ENST00000493692	0.958
chr1	38495001	38497001	ENST00000506347	0.941
chr1	38518001	38520001	ENST00000493692	0.864
chr1	38518001	38520001	ENST00000369545	0.861
chr1	38518001	38520001	ENST00000371016	0.991
chr1	38526601	38528601	ENSTR0000244174	0.821
chr1	38526601	38528601	ENST00000495172	0.836
chr1	38526601	38528601	ENST00000371016	0.886
chr1	38638601	38640601	ENST00000534708	0.871
chr1	38638601	38640601	ENST00000432818	0.472
chr1	38638601	38640601	ENST00000429435	0.557
chr1	38939601	38941601	ENST00000365475	0.428
chr1	38939601	38941601	ENST00000450217	0.687
chr1	38939601	38941601	ENST00000314686	0.682
chr1	38946801	38948801	ENST00000450217	0.635
chr1	38946801	38948801	ENST00000341486	0.563
chr1	38946801	38948801	ENST00000314686	0.954
chr1	38992201	38994201	ENST00000371016	0.53
chr1	38992201	38994201	ENST00000450217	0.744
chr1	38992201	38994201	ENST00000314686	0.746
chr1	39024601	39026601	ENST00000337363	0.536
chr1	39024601	39026601	ENST00000299130	0.487
chr1	39024601	39026601	ENST00000491182	0.572
chr1	39317601	39319601	ENST00000450217	0.746
chr1	39317601	39319601	ENST00000533617	0.872
chr1	39317601	39319601	ENST00000537741	0.8
chr1	39323401	39325401	ENST00000350908	0.884
chr1	39323401	39325401	ENST00000242365	0.95
chr1	39323401	39325401	ENST00000367279	0.701
chr1	39337201	39339201	ENST00000350908	0.606
chr1	39337201	39339201	ENST00000242365	0.636
chr1	39337201	39339201	ENST00000491182	0.601
chr1	39456801	39458801	ENST00000516856	0.728
chr1	39456801	39458801	ENST00000488582	0.681
chr1	39456801	39458801	ENST00000417524	0.681
chr1	39456801	39458801	ENST00000520844	0.752
chr1	39491601	39493601	ENST00000299130	0.825
chr1	39491601	39493601	ENST00000543875	0.748
chr1	39491601	39493601	ENST00000516856	0.681
chr1	39568201	39570201	ENST00000491182	0.952
chr1	39568201	39570201	ENST00000504558	0.79
chr1	39568201	39570201	ENST00000520844	0.929
chr1	39571401	39573401	ENST00000299130	0.745
chr1	39571401	39573401	ENST00000491182	0.813
chr1	39571401	39573401	ENST00000504558	0.967
chr1	39580001	39582001	ENST00000350908	0.698
chr1	39580001	39582001	ENST00000426579	0.764
chr1	39580001	39582001	ENST00000520844	1
chr1	39657801	39659801	ENST00000516856	0.718
chr1	39657801	39659801	ENST00000520844	0.68
chr1	39657801	39659801	ENST00000517693	0.832
chr1	39661001	39663001	ENST00000460722	0.617
chr1	39661001	39663001	ENST00000357736	0.839
chr1	39661001	39663001	ENST00000392018	0.719
chr1	39669801	39671801	ENST00000314686	0.704
chr1	39669801	39671801	ENST00000520844	0.702
chr1	39669801	39671801	ENST00000392018	0.671
chr1	39680601	39682601	ENST00000539962	0.893
chr1	39680601	39682601	ENST00000507425	0.611
chr1	39680601	39682601	ENST00000297431	0.655
chr1	39695401	39697401	ENST00000488582	0.661
chr1	39695401	39697401	ENST00000417524	0.661
chr1	39695401	39697401	ENST00000537943	0.713
chr1	39695401	39697401	ENST00000539962	0.853
chr1	39727001	39729001	ENST00000543875	0.764
chr1	39727001	39729001	ENST00000539962	0.71
chr1	39727001	39729001	ENST00000460722	0.84
chr1	39734601	39736601	ENST00000543875	0.753
chr1	39734601	39736601	ENST00000520844	0.646
chr1	39734601	39736601	ENST00000474161	0.873
chr1	39737001	39739001	ENST00000350908	0.765
chr1	39737001	39739001	ENST00000314686	0.718
chr1	39737001	39739001	ENST00000460722	0.673
chr1	39787001	39789001	ENST00000491182	0.669
chr1	39787001	39789001	ENST00000539962	0.712
chr1	39787001	39789001	ENST00000512865	0.657
chr1	39876201	39878201	ENST00000491182	0.774
chr1	39876201	39878201	ENST00000520844	0.743
chr1	39876201	39878201	ENST00000518638	0.651
chr1	39973801	39975801	ENST00000456774	0.944
chr1	39973801	39975801	ENST00000470731	0.822
chr1	39973801	39975801	ENST00000384539	0.882
chr1	40039801	40041801	ENST00000512865	0.676
chr1	40039801	40041801	ENST00000470731	0.791
chr1	40039801	40041801	ENST00000450234	0.848
chr1	40063001	40065001	ENST00000456774	0.683
chr1	40063001	40065001	ENST00000517693	0.626
chr1	40063001	40065001	ENST00000476464	0.765
chr1	40132001	40134001	ENST00000517693	0.901
chr1	40132001	40134001	ENST00000392018	0.664
chr1	40132001	40134001	ENST00000467517	0.849
chr1	40204201	40206201	ENST00000393405	0.76
chr1	40204201	40206201	ENST00000546225	0.736
chr1	40204201	40206201	ENST00000518638	0.758
chr1	40290001	40292001	ENST00000518638	0.825
chr1	40290001	40292001	ENST00000427698	0.79
chr1	40290001	40292001	ENST00000467517	0.949
chr1	40310601	40312601	ENST00000357736	0.812
chr1	40310601	40312601	ENST00000476464	0.934
chr1	40310601	40312601	ENST00000474161	0.772
chr1	40340801	40342801	ENST00000473484	0.856
chr1	40340801	40342801	ENST00000476464	0.956
chr1	40340801	40342801	ENST00000393405	0.972
chr1	40342601	40344601	ENST00000357736	1
chr1	40342601	40344601	ENST00000397828	0.999
chr1	40342601	40344601	ENST00000476464	0.999
chr1	40342601	40344601	ENST00000415704	0.999
chr1	40347601	40349601	ENST00000503742	0.74
chr1	40347601	40349601	ENST00000518638	0.799
chr1	40347601	40349601	ENST00000403321	0.836
chr1	40372801	40374801	ENST00000393405	0.965
chr1	40372801	40374801	ENST00000546225	0.986
chr1	40372801	40374801	ENST00000312010	0.942
chr1	40420801	40422801	ENST00000503742	0.805
chr1	40420801	40422801	ENST00000505569	0.862
chr1	40420801	40422801	ENST00000473166	0.823
chr1	40425201	40427201	ENST00000503742	0.897
chr1	40425201	40427201	ENST00000514356	0.884
chr1	40425201	40427201	ENST00000521603	0.987
chr1	40461001	40463001	ENST00000312010	0.711
chr1	40461001	40463001	ENST00000402328	0.681
chr1	40461001	40463001	ENST00000392018	0.716
chr1	40468801	40470801	ENST00000402328	0.778
chr1	40468801	40470801	ENST00000392018	0.874
chr1	40468801	40470801	ENST00000403321	0.857
chr1	40499601	40501601	ENST00000402328	0.981
chr1	40499601	40501601	ENST00000392018	0.954
chr1	40499601	40501601	ENST00000537856	0.948
chr1	40506201	40508201	ENST00000427698	0.824
chr1	40506201	40508201	ENST00000518391	0.895
chr1	40506201	40508201	ENST00000539100	0.766
chr1	40514601	40516601	ENST00000352690	0.905
chr1	40514601	40516601	ENST00000497685	0.892
chr1	40514601	40516601	ENST00000427698	0.857
chr1	40524601	40526601	ENST00000352690	0.962
chr1	40524601	40526601	ENST00000537856	0.93
chr1	40524601	40526601	ENST00000497685	0.898
chr1	40530001	40532001	ENST00000539962	0.761
chr1	40530001	40532001	ENST00000392018	0.739
chr1	40530001	40532001	ENST00000539100	0.751
chr1	40561201	40563201	ENST00000497685	0.642
chr1	40561201	40563201	ENST00000518391	0.68
chr1	40561201	40563201	ENST00000469719	0.697
chr1	40617801	40619801	ENST00000456774	0.835
chr1	40617801	40619801	ENST00000357736	0.851
chr1	40617801	40619801	ENST00000512504	0.834
chr1	40627201	40629201	ENST00000397299	0.777
chr1	40627201	40629201	ENST00000495054	0.851
chr1	40627201	40629201	ENST00000514656	0.643
chr1	40651201	40653201	ENST00000514656	0.865
chr1	40651201	40653201	ENST00000454375	0.8
chr1	40651201	40653201	ENST00000469719	0.868
chr1	40697601	40699601	ENST00000403321	0.832
chr1	40697601	40699601	ENST00000511663	0.895
chr1	40697601	40699601	ENST00000514656	0.823
chr1	40706801	40708801	ENST00000511663	0.984
chr1	40706801	40708801	ENST00000495054	0.953
chr1	40706801	40708801	ENST00000514656	0.855
chr1	40723001	40725001	ENST00000495054	0.967
chr1	40723001	40725001	ENST00000427698	0.916
chr1	40723001	40725001	ENST00000492556	0.825
chr1	40778001	40780001	ENST00000427698	0.916
chr1	40778001	40780001	ENST00000518391	0.96
chr1	40778001	40780001	ENST00000492424	0.836
chr1	40780601	40782601	ENST00000474161	0.781
chr1	40780601	40782601	ENST00000392018	0.803
chr1	40780601	40782601	ENST00000489113	0.824
chr1	40840001	40842001	ENST00000444355	0.715
chr1	40840001	40842001	ENST00000467517	0.798
chr1	40840001	40842001	ENST00000492424	0.738
chr1	40846401	40848401	ENST00000460722	0.746
chr1	40846401	40848401	ENST00000427698	0.746
chr1	40846401	40848401	ENST00000392645	0.873
chr1	40846401	40848401	ENST00000469719	0.808
chr1	40849801	40851801	ENST00000473166	0.709
chr1	40849801	40851801	ENST00000495054	0.834
chr1	40849801	40851801	ENST00000392645	0.744
chr1	40854601	40856601	ENST00000460722	0.758
chr1	40854601	40856601	ENST00000473166	0.831
chr1	40854601	40856601	ENST00000392645	0.755
chr1	40865201	40867201	ENST00000427698	0.87
chr1	40865201	40867201	ENST00000392645	0.862
chr1	40865201	40867201	ENST00000284142	0.851
chr1	40867201	40869201	ENST00000473166	0.693
chr1	40867201	40869201	ENST00000392645	0.769
chr1	40867201	40869201	ENST00000467517	0.799
chr1	40869001	40871001	ENST00000392645	0.939
chr1	40869001	40871001	ENST00000507353	0.864
chr1	40869001	40871001	ENST00000544301	0.838
chr1	40916001	40918001	ENST00000328429	0.809
chr1	40916001	40918001	ENST00000474574	0.83
chr1	40916001	40918001	ENST00000377216	0.837
chr1	40974201	40976201	ENST00000518391	0.825
chr1	40974201	40976201	ENST00000428157	0.842
chr1	40974201	40976201	ENST00000539100	0.9
chr1	40997201	40999201	ENST00000492424	0.842
chr1	40997201	40999201	ENST00000539100	0.746
chr1	40997201	40999201	ENST00000480753	0.725
chr1	41093401	41095401	ENST00000357736	0.783
chr1	41093401	41095401	ENST00000403321	0.716
chr1	41093401	41095401	ENST00000256545	0.725
chr1	41161601	41163601	ENST00000256545	0.903
chr1	41161601	41163601	ENST00000480753	0.97
chr1	41161601	41163601	ENST00000494917	0.879
chr1	41164601	41166601	ENST00000377216	0.882
chr1	41164601	41166601	ENST00000395082	0.825
chr1	41164601	41166601	ENST00000494917	0.854
chr1	41174401	41176401	ENST00000539100	0.741
chr1	41174401	41176401	ENST00000256545	0.738
chr1	41174401	41176401	ENST00000513493	0.775
chr1	41229001	41231001	ENST00000512504	0.913
chr1	41229001	41231001	ENST00000481128	0.937
chr1	41229001	41231001	ENST00000513493	0.92
chr1	41260401	41262401	ENST00000357736	0.818
chr1	41260401	41262401	ENST00000256545	0.782
chr1	41260401	41262401	ENST00000481128	0.765
chr1	41266401	41268401	ENST00000492556	0.777
chr1	41266401	41268401	ENST00000481128	0.882
chr1	41266401	41268401	ENST00000494917	0.715
chr1	41273801	41275801	ENST00000396021	0.789
chr1	41273801	41275801	ENST00000414330	0.948
chr1	41273801	41275801	ENST00000421307	0.796
chr1	41445801	41447801	ENST00000377216	0.854
chr1	41445801	41447801	ENST00000495466	0.756
chr1	41445801	41447801	ENST00000540140	0.682
chr1	41636201	41638201	ENST00000540565	0.842
chr1	41636201	41638201	ENST00000494917	0.948
chr1	41636201	41638201	ENST00000416210	0.952
chr1	41687201	41689201	ENST00000467517	0.813
chr1	41687201	41689201	ENST00000473517	0.786
chr1	41687201	41689201	ENST00000357575	0.725
chr1	41705401	41707401	ENST00000492424	0.621
chr1	41705401	41707401	ENST00000494917	0.686
chr1	41705401	41707401	ENST00000416210	0.796
chr1	42087801	42089801	ENST00000380302	0.589
chr1	42087801	42089801	ENST00000331301	0.539
chr1	42087801	42089801	ENST00000520490	0.882
chr1	42103801	42105801	ENST00000528903	0.461
chr1	42103801	42105801	ENST00000331301	0.712
chr1	42103801	42105801	ENST00000474664	0.655
chr1	42105801	42107801	ENST00000331301	0.829
chr1	42105801	42107801	ENST00000528736	0.781
chr1	42105801	42107801	ENST00000181839	0.65
chr1	42126001	42128001	ENST00000514277	0.757
chr1	42126001	42128001	ENST00000520490	0.691
chr1	42126001	42128001	ENST00000517376	0.72
chr1	42132201	42134201	ENST00000380302	0.781
chr1	42132201	42134201	ENST00000543216	0.649
chr1	42132201	42134201	ENST00000476494	0.62
chr1	42138401	42140401	ENST00000448022	0.698
chr1	42138401	42140401	ENST00000514277	0.863
chr1	42138401	42140401	ENST00000528736	0.741
chr1	42143401	42145401	ENST00000520490	0.814
chr1	42143401	42145401	ENST00000476494	0.61
chr1	42143401	42145401	ENST00000539277	0.774
chr1	42148801	42150801	ENST00000520490	0.969
chr1	42148801	42150801	ENST00000528736	0.95
chr1	42148801	42150801	ENST00000408937	0.727
chr1	42152001	42154001	ENST00000528736	0.922
chr1	42152001	42154001	ENST00000408937	0.773
chr1	42152001	42154001	ENST00000474664	0.649
chr1	42164201	42166201	ENST00000421307	0.837
chr1	42164201	42166201	ENST00000528736	0.754
